name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Dennis William Wellington,,,Mayor,Albany City Council,,albany_city_council/dennis_william_wellington,,,,,Whole District - Mayor (Elected At Large)
Raymond John Hammond,,,,Albany City Council,,albany_city_council/raymond_john_hammond,,,,,Breaksea
Paul Terry,,,,Albany City Council,,albany_city_council/paul_terry,,,,,Breaksea
Carolyn Ann Dowling,,,,Albany City Council,,albany_city_council/carolyn_ann_dowling,,,,,Frederickstown
Gregory Brian Stocks,,,,Albany City Council,,albany_city_council/gregory_brian_stocks,,,,,Frederickstown
Janelle Margaret Price,,,,Albany City Council,,albany_city_council/janelle_margaret_price,,,,,Kalgan
William Hollingworth,,,,Albany City Council,,albany_city_council/william_hollingworth,,,,,Kalgan
Nicolette Elena Williams,,,,Albany City Council,,albany_city_council/nicolette_elena_williams,,,,,Vancouver
John Edwin Shanhun,,,,Albany City Council,,albany_city_council/john_edwin_shanhun,,,,,Vancouver
Alison Elizabeth Goode,,,,Albany City Council,,albany_city_council/alison_elizabeth_goode,,,,,West
Sandra Jane Smith,,,,Albany City Council,,albany_city_council/sandra_jane_smith,,,,,West
Robert Walter Sutton,,,,Albany City Council,,albany_city_council/robert_walter_sutton,,,,,Yakamia
Anthony Moir,,,,Albany City Council,,albany_city_council/anthony_moir,,,,,Yakamia
James Alexander Stewart,,,,Armadale City Council,,armadale_city_council/james_alexander_stewart,,,,,Heron
Donna Maree Shaw,,,,Armadale City Council,,armadale_city_council/donna_maree_shaw,,,,,Heron
Caroline Wielinga,,,,Armadale City Council,,armadale_city_council/caroline_wielinga,,,,,Jarrah
Grant Nixon,,,,Armadale City Council,,armadale_city_council/grant_nixon,,,,,Jarrah
Michelle Silver,,,,Armadale City Council,,armadale_city_council/michelle_silver,,,,,Lake
Carole Frost,,,,Armadale City Council,,armadale_city_council/carole_frost,,,,,Lake
Matthew Norman,,,,Armadale City Council,,armadale_city_council/matthew_norman,,,,,Minnawarra
Kerry Busby,,,,Armadale City Council,,armadale_city_council/kerry_busby,,,,,Minnawarra
Guenter Best,,,,Armadale City Council,,armadale_city_council/guenter_best,,,,,Neerigen
Mark Daniel Geary,,,,Armadale City Council,,armadale_city_council/mark_daniel_geary,,,,,Neerigen
Colin Campbell,,,,Armadale City Council,,armadale_city_council/colin_campbell,,,,,Palomino
Laurence Sargeson,,,,Armadale City Council,,armadale_city_council/laurence_sargeson,,,,,Palomino
Henry Anthony Zelones,,,,Armadale City Council,,armadale_city_council/henry_anthony_zelones,,,,,River
ruth Butterfield,,,,Armadale City Council,,armadale_city_council/ruth_butterfield,,,,,River
Glen Stanley Dellar,,,,Ashburton Shire Council,,ashburton_shire_council/glen_stanley_dellar,,,,,Ashburton
Kerry Marlene White,,,,Ashburton Shire Council,,ashburton_shire_council/kerry_marlene_white,,,,,Onslow
Melanie Gallanagh,,,,Ashburton Shire Council,,ashburton_shire_council/melanie_gallanagh,,,,,Pannawonica
Doughlas Ivan Dias,,,,Ashburton Shire Council,,ashburton_shire_council/doughlas_ivan_dias,,,,,Paraburdoo
Linton Stanley Rumble,,,,Ashburton Shire Council,,ashburton_shire_council/linton_stanley_rumble,,,,,Paraburdoo
Lorraine Joyce Thomas,,,,Ashburton Shire Council,,ashburton_shire_council/lorraine_joyce_thomas,,,,,Tableland
Peter Allan Foster,,,,Ashburton Shire Council,,ashburton_shire_council/peter_allan_foster,,,,,Tom Price
Anthony Desmond Bloem,,,,Ashburton Shire Council,,ashburton_shire_council/anthony_desmond_bloem,,,,,Tom Price
Cecilia Fernandez,,,,Ashburton Shire Council,,ashburton_shire_council/cecilia_fernandez,,,,,Tom Price
Kimberley Ronald Hastie,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/kimberley_ronald_hastie,,,,,Leeuwin
Michael Robert Smart,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/michael_robert_smart,,,,,Leeuwin
Felicity Ann Haynes,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/felicity_ann_haynes,,,,,Margaret River
Pamela Lesley Townshend,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/pamela_lesley_townshend,,,,,Margaret River
Kylie Suzanne Kennaugh,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/kylie_suzanne_kennaugh,,,,,North
Ian Earl,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/ian_earl,,,,,North
Peter Boyd Lane,,,,Augusta Margaret River Shire Council,,augusta_margaret_river_shire_council/peter_boyd_lane,,,,,North
Gerard Anthony Pule,,,,Bassendean Town Council,,bassendean_town_council/gerard_anthony_pule,,,,,Whole District
Michael Frederick Lewis,,,,Bassendean Town Council,,bassendean_town_council/michael_frederick_lewis,,,,,Whole District
Robert Harold Brown,,,,Bassendean Town Council,,bassendean_town_council/robert_harold_brown,,,,,Whole District
Paul Bridges,,,,Bassendean Town Council,,bassendean_town_council/paul_bridges,,,,,Whole District
Rene McLennan,,,,Bassendean Town Council,,bassendean_town_council/rene_mclennan,,,,,Whole District
John Ross Henry Gangell,,,,Bassendean Town Council,,bassendean_town_council/john_ross_henry_gangell,,,,,Whole District
Michael Christopher Cornish,,,,Bayswater City Council,,bayswater_city_council/michael_christopher_cornish,,,,,Central
Barry Anthony Mckenna,,,,Bayswater City Council,,bayswater_city_council/barry_anthony_mckenna,,,,,Central
Sally Palmer,,,,Bayswater City Council,,bayswater_city_council/sally_palmer,,,,,Central
Brent Fleeton,,,,Bayswater City Council,,bayswater_city_council/brent_fleeton,,,,,North
Michelle Louise Sutherland,,,,Bayswater City Council,,bayswater_city_council/michelle_louise_sutherland,,,,,North
Alan James Radford,,,,Bayswater City Council,,bayswater_city_council/alan_james_radford,,,,,North
Catherine Ehrhardt,,,,Bayswater City Council,,bayswater_city_council/catherine_ehrhardt,,,,,South
John Peter Rifici,,,,Bayswater City Council,,bayswater_city_council/john_peter_rifici,,,,,South
Stephanie Karen Coates,,,,Bayswater City Council,,bayswater_city_council/stephanie_karen_coates,,,,,West
Terence Gilbert Kenyon,,,,Bayswater City Council,,bayswater_city_council/terence_gilbert_kenyon,,,,,West
Daniel Canute Lyle Bull,,,,Bayswater City Council,,bayswater_city_council/daniel_canute_lyle_bull,,,,,West
Bernard Allan Ryan,,,,Belmont City Council,,belmont_city_council/bernard_allan_ryan,,,,,East
Philip Marks,,,,Belmont City Council,,belmont_city_council/philip_marks,,,,,East
Margie Margaret Bass,,,,Belmont City Council,,belmont_city_council/margie_margaret_bass,,,,,East
Patrick James Gardner,,,,Belmont City Council,,belmont_city_council/patrick_james_gardner,,,,,South
Janet Powell,,,,Belmont City Council,,belmont_city_council/janet_powell,,,,,South
Stephen Karl Wolff,,,,Belmont City Council,,belmont_city_council/stephen_karl_wolff,,,,,South
Paul Hitt,,,,Belmont City Council,,belmont_city_council/paul_hitt,,,,,West
Roberto Rossi,,,,Belmont City Council,,belmont_city_council/roberto_rossi,,,,,West
Lauren Annie Cayoun,,,,Belmont City Council,,belmont_city_council/lauren_annie_cayoun,,,,,West
Lewis Campbell Shaw,,,,Beverley Shire Council,,beverley_shire_council/lewis_campbell_shaw,,,,,Whole District
Keith Malcolm Murray,,,,Beverley Shire Council,,beverley_shire_council/keith_malcolm_murray,,,,,Whole District
Denise Jo Ridgway,,,,Beverley Shire Council,,beverley_shire_council/denise_jo_ridgway,,,,,Whole District
David Charles White,,,,Beverley Shire Council,,beverley_shire_council/david_charles_white,,,,,Whole District
Thomas Buckland,,,,Beverley Shire Council,,beverley_shire_council/thomas_buckland,,,,,Whole District
Peter Gogol,,,,Beverley Shire Council,,beverley_shire_council/peter_gogol,,,,,Whole District
Don W Davis,,,,Beverley Shire Council,,beverley_shire_council/don_w_davis,,,,,Whole District
James David Alexander,,,,Beverley Shire Council,,beverley_shire_council/james_david_alexander,,,,,Whole District
Darryl Lee Brown,,,,Beverley Shire Council,,beverley_shire_council/darryl_lee_brown,,,,,Whole District
John Robert Allert,,,,Boddington Shire Council,,boddington_shire_council/john_robert_allert,,,,,Whole District
Sharanjit Kaur,,,,Boddington Shire Council,,boddington_shire_council/sharanjit_kaur,,,,,Whole District
Toni Leanne Collins,,,,Boddington Shire Council,,boddington_shire_council/toni_leanne_collins,,,,,Whole District
Martin Shane Glynn,,,,Boddington Shire Council,,boddington_shire_council/martin_shane_glynn,,,,,Whole District
David Neil Smart,,,,Boddington Shire Council,,boddington_shire_council/david_neil_smart,,,,,Whole District
Neville James Crilly,,,,Boddington Shire Council,,boddington_shire_council/neville_james_crilly,,,,,Whole District
Elizabeth Kaye Hoek,,,,Boddington Shire Council,,boddington_shire_council/elizabeth_kaye_hoek,,,,,Whole District
Kevin James Moir,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/kevin_james_moir,,,,,Benjinup
John Imrie,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/john_imrie,,,,,Benjinup
Eric Muncey,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/eric_muncey,,,,,Boyup Brook
Philippe Kaltenrieder,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/philippe_kaltenrieder,,,,,Boyup Brook
Eric Biddle,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/eric_biddle,,,,,Boyup Brook
Thomas Oversby,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/thomas_oversby,,,,,Dinninup
Elisabeth Leonie Rear,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/elisabeth_leonie_rear,,,,,Dinninup
Michael John Giles,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/michael_john_giles,,,,,Scotts Brook
Graham John Aird,,,,Boyup Brook Shire Council,,boyup_brook_shire_council/graham_john_aird,,,,,Scotts Brook
Antonino Pratico,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/antonino_pratico,,,,,North
Patrick Michael Scallan,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/patrick_michael_scallan,,,,,North
Stephen Campbell Hodson,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/stephen_campbell_hodson,,,,,South
Peter Simon Quinby,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/peter_simon_quinby,,,,,South
John Digby Nicholas,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/john_digby_nicholas,,,,,South
Doreen Mackman,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/doreen_mackman,,,,,South
Joann Roberta Moore,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/joann_roberta_moore,,,,,South
Alan Joseph Wilson,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/alan_joseph_wilson,,,,,South
Julia Ann Boyle,,,,Bridgetown-Greenbushes Shire Council,,bridgetown-greenbushes_shire_council/julia_ann_boyle,,,,,South
Robyn Theresa Kirwan Fancote,,,,Brookton Shire Council,,brookton_shire_council/robyn_theresa_kirwan_fancote,,,,,Whole District
Neil Charles Walker,,,,Brookton Shire Council,,brookton_shire_council/neil_charles_walker,,,,,Whole District
Katrina Louise Crute,,,,Brookton Shire Council,,brookton_shire_council/katrina_louise_crute,,,,,Whole District
Kym Terence Wilkinson,,,,Brookton Shire Council,,brookton_shire_council/kym_terence_wilkinson,,,,,Whole District
Louise Sheree Allington,,,,Brookton Shire Council,,brookton_shire_council/louise_sheree_allington,,,,,Whole District
Kim Hillsdon Mills,,,,Brookton Shire Council,,brookton_shire_council/kim_hillsdon_mills,,,,,Whole District
Travis Morgan Eva,,,,Brookton Shire Council,,brookton_shire_council/travis_morgan_eva,,,,,Whole District
Harold Norman Tracey,,,,Broome Shire Council,,broome_shire_council/harold_norman_tracey,,,,,Broome
Desiree Magdolna Male,,,,Broome Shire Council,,broome_shire_council/desiree_magdolna_male,,,,,Broome
Mala Prem Ocean Sky Fairborn,,,,Broome Shire Council,,broome_shire_council/mala_prem_ocean_sky_fairborn,,,,,Broome
Bruce Joseph Egerton Rudeforth,,,,Broome Shire Council,,broome_shire_council/bruce_joseph_egerton_rudeforth,,,,,Broome
Warren Fryer,,,,Broome Shire Council,,broome_shire_council/warren_fryer,,,,,Broome
Christopher Ralph Mitchell,,,,Broome Shire Council,,broome_shire_council/christopher_ralph_mitchell,,,,,Broome
Ron Sos Johnston,,,,Broome Shire Council,,broome_shire_council/ron_sos_johnston,,,,,Broome
Philip Francis Matsumoto,,,,Broome Shire Council,,broome_shire_council/philip_francis_matsumoto,,,,,Dampier
Elsa Regina Foy,,,,Broome Shire Council,,broome_shire_council/elsa_regina_foy,,,,,Dampier
Mark Christopher Paganoni,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/mark_christopher_paganoni,,,,,Whole District
Michael Robert Batchelor,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/michael_robert_batchelor,,,,,Whole District
Scott John Frank Thompson,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/scott_john_frank_thompson,,,,,Whole District
Michael Eric White,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/michael_eric_white,,,,,Whole District
Trevor Walter Prout,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/trevor_walter_prout,,,,,Whole District
Craig Leith Dennis,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/craig_leith_dennis,,,,,Whole District
Garry Maxwell Sheridan,,,,Broomehill-Tambellup Shire Council,,broomehill-tambellup_shire_council/garry_maxwell_sheridan,,,,,Whole District
Nathan Buegge,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/nathan_buegge,,,,,Whole District
Simon Bruce Vincent Buller,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/simon_bruce_vincent_buller,,,,,Whole District
Ian Dolton,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/ian_dolton,,,,,Whole District
Merredith Kym Thornton,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/merredith_kym_thornton,,,,,Whole District
Phillip Gerard Negri,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/phillip_gerard_negri,,,,,Whole District
Don Heasman,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/don_heasman,,,,,Whole District
Ram Rajagopalan,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/ram_rajagopalan,,,,,Whole District
Stephen Arthur Strange,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/stephen_arthur_strange,,,,,Whole District
Marie Jean Royce,,,,Bruce Rock Shire Council,,bruce_rock_shire_council/marie_jean_royce,,,,,Whole District
Gary Peter Brennan,,,Mayor,Bunbury City Council,,bunbury_city_council/gary_peter_brennan,,,,,Whole District - Mayor (Elected At Large)
Jaysen Robert De San Miguel,,,,Bunbury City Council,,bunbury_city_council/jaysen_robert_de_san_miguel,,,,,Whole District
Brendan Thomas Kelly,,,,Bunbury City Council,,bunbury_city_council/brendan_thomas_kelly,,,,,Whole District
James Dorrin Hayward,,,,Bunbury City Council,,bunbury_city_council/james_dorrin_hayward,,,,,Whole District
Wendy Giles,,,,Bunbury City Council,,bunbury_city_council/wendy_giles,,,,,Whole District
Joel John McGuinness,,,,Bunbury City Council,,bunbury_city_council/joel_john_mcguinness,,,,,Whole District
Sam Morris,,,,Bunbury City Council,,bunbury_city_council/sam_morris,,,,,Whole District
Karen Peta Steele,,,,Bunbury City Council,,bunbury_city_council/karen_peta_steele,,,,,Whole District
Judith Mary Jones,,,,Bunbury City Council,,bunbury_city_council/judith_mary_jones,,,,,Whole District
Murray Francis Cook,,,,Bunbury City Council,,bunbury_city_council/murray_francis_cook,,,,,Whole District
Betty Maxine McCleary,,,,Bunbury City Council,,bunbury_city_council/betty_maxine_mccleary,,,,,Whole District
Annette Monique Warnock,,,,Bunbury City Council,,bunbury_city_council/annette_monique_warnock,,,,,Whole District
Michelle Tracey Steck,,,,Bunbury City Council,,bunbury_city_council/michelle_tracey_steck,,,,,Whole District
Grant Douglas Henley,,,Mayor,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/grant_douglas_henley,grant.henley@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-grant-henley.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Paul Thomas Carter,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/paul_thomas_carter,paul.carter@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-paul-carter.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Ross Paine,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/ross_paine,ross.paine@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-ross-paine.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Terrence John Martin Best,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/terrence_john_martin_best,terry.best@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-terry-best.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Coralie Isobel Tarbotton,,,Deputy Mayor,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/coralie_isobel_tarbotton,coralie.tarbotton@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-coralie-tarbotton.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Robert James Reekie,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/robert_james_reekie,robert.reekie@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-robert-reekie.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
John Sydney McCallum,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/john_sydney_mccallum,john.mccallum@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-john-mccallum.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Gordon Clive Bleechmore,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/gordon_clive_bleechmore,gordon.bleechmore@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-gordon-bleechmore.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Robert Taylor Bennett,,,,City of Busselton,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,city_of_busselton/robert_taylor_bennett,robert.bennett@busselton.wa.gov.au,http://www.busselton.wa.gov.au/files/assets/public/image-resources/council/2015/cr-rob-bennett.jpg,,http://www.busselton.wa.gov.au/Council/Our-Organisation/Councillors,Whole District
Keri Liona Shannon,,,Mayor,Cambridge Town Council,,cambridge_town_council/keri_liona_shannon,,,,,Whole District - Mayor (Elected At Large)
Sonia Grinceri,,,,Cambridge Town Council,,cambridge_town_council/sonia_grinceri,,,,,Coast
Rodney William Bradley,,,,Cambridge Town Council,,cambridge_town_council/rodney_william_bradley,,,,,Coast
Andres Walter Timmermanis,,,,Cambridge Town Council,,cambridge_town_council/andres_walter_timmermanis,,,,,Coast
Pauline O'Connor,,,,Cambridge Town Council,,cambridge_town_council/pauline_o'connor,,,,,Coast
Corinne Marie Macrae,,,,Cambridge Town Council,,cambridge_town_council/corinne_marie_macrae,,,,,Wembley
Tracey King,,,,Cambridge Town Council,,cambridge_town_council/tracey_king,,,,,Wembley
Louis Donald Carr,,,,Cambridge Town Council,,cambridge_town_council/louis_donald_carr,,,,,Wembley
Stephanie Jane Powell,,,,Cambridge Town Council,,cambridge_town_council/stephanie_jane_powell,,,,,Wembley
Keh Leng Paul Ng,,,Mayor,Canning City Council,,canning_city_council/keh_leng_paul_ng,,,,,Whole District - Mayor (Elected At Large)
Benjamin Paul Kunze,,,,Canning City Council,,canning_city_council/benjamin_paul_kunze,,,,,Bannister
Patrick Vincent Hall,,,,Canning City Council,,canning_city_council/patrick_vincent_hall,,,,,Bannister
Lindsay Paul Holland,,,,Canning City Council,,canning_city_council/lindsay_paul_holland,,,,,Beeliar
David Kent Brown,,,,Canning City Council,,canning_city_council/david_kent_brown,,,,,Beeliar
Pauline Michelle Tarrant,,,,Canning City Council,,canning_city_council/pauline_michelle_tarrant,,,,,Beeloo
Christine Louise Cunningham,,,,Canning City Council,,canning_city_council/christine_louise_cunningham,,,,,Beeloo
Ayse Nur Martli,,,,Canning City Council,,canning_city_council/ayse_nur_martli,,,,,Mason
Jesse Gibson Jacobs,,,,Canning City Council,,canning_city_council/jesse_gibson_jacobs,,,,,Mason
Margaret Anne Joan Hall,,,,Canning City Council,,canning_city_council/margaret_anne_joan_hall,,,,,Nicholson
Timothy Robert Porter,,,,Canning City Council,,canning_city_council/timothy_robert_porter,,,,,Nicholson
Murray Thomas Scott,,,,Capel Shire Council,,capel_shire_council/murray_thomas_scott,,,,,Whole District
Peter Kenneth McCleery,,,,Capel Shire Council,,capel_shire_council/peter_kenneth_mccleery,,,,,Whole District
Siddhartha Hemandra Baxi,,,,Capel Shire Council,,capel_shire_council/siddhartha_hemandra_baxi,,,,,Whole District
Brian Harold Smith,,,,Capel Shire Council,,capel_shire_council/brian_harold_smith,,,,,Whole District
Gregory James Norton,,,,Capel Shire Council,,capel_shire_council/gregory_james_norton,,,,,Whole District
Brian Walter Hearne,,,,Capel Shire Council,,capel_shire_council/brian_walter_hearne,,,,,Whole District
Barry William Bell,,,,Capel Shire Council,,capel_shire_council/barry_william_bell,,,,,Whole District
Sebastian Vincent Schiano Di Cola,,,,Capel Shire Council,,capel_shire_council/sebastian_vincent_schiano_di_cola,,,,,Whole District
Jennifer Anne Scott,,,,Capel Shire Council,,capel_shire_council/jennifer_anne_scott,,,,,Whole District
Constantine Nicholas Kikeros,,,,Carnamah Shire Council,,carnamah_shire_council/constantine_nicholas_kikeros,,,,,Whole District
Dwayne John Wooltorton,,,,Carnamah Shire Council,,carnamah_shire_council/dwayne_john_wooltorton,,,,,Whole District
Sandra Mackintosh Laundy,,,,Carnamah Shire Council,,carnamah_shire_council/sandra_mackintosh_laundy,,,,,Whole District
Merle Isbister,,,,Carnamah Shire Council,,carnamah_shire_council/merle_isbister,,,,,Whole District
Elizabeth Anne Piccles-Popham,,,,Carnamah Shire Council,,carnamah_shire_council/elizabeth_anne_piccles-popham,,,,,Whole District
Ian Robin Stirling,,,,Carnamah Shire Council,,carnamah_shire_council/ian_robin_stirling,,,,,Whole District
Ian Gregory Bowman,,,,Carnamah Shire Council,,carnamah_shire_council/ian_gregory_bowman,,,,,Whole District
Karl Graeme Brandenburg,,,,Carnarvon Shire Council,,carnarvon_shire_council/karl_graeme_brandenburg,,,,,Whole District - President (Elected At Large)
Kane Jonathon Reeves Simpson,,,,Carnarvon Shire Council,,carnarvon_shire_council/kane_jonathon_reeves_simpson,,,,,Coral Bay
Brett Clifford Smith,,,,Carnarvon Shire Council,,carnarvon_shire_council/brett_clifford_smith,,,,,Gascoyne / Minilya
Luke Ricard Skender,,,,Carnarvon Shire Council,,carnarvon_shire_council/luke_ricard_skender,,,,,Plantation
Max Gregory March,,,,Carnarvon Shire Council,,carnarvon_shire_council/max_gregory_march,,,,,Town
Edward Charles Smith,,,,Carnarvon Shire Council,,carnarvon_shire_council/edward_charles_smith,,,,,Town
Edward John Garrett,,,,Carnarvon Shire Council,,carnarvon_shire_council/edward_john_garrett,,,,,Town
Julee Nelson,,,,Carnarvon Shire Council,,carnarvon_shire_council/julee_nelson,,,,,Town
Anthony Steven Farrell,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/anthony_steven_farrell,,,,,North East
Trevor Leonard Royce,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/trevor_leonard_royce,,,,,North East
Pauline Forrester,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/pauline_forrester,,,,,North East
Kirrilee Jane Warr,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/kirrilee_jane_warr,,,,,North East
John Philip Collingwood,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/john_philip_collingwood,,,,,North East
Peter Humphrey,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/peter_humphrey,,,,,South West
Ian Kenneth Maluish,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/ian_kenneth_maluish,,,,,South West
Veronica Mary Wood,,,,Chapman Valley Shire Council,,chapman_valley_shire_council/veronica_mary_wood,,,,,South West
George Bradley Tilbury,,,,Chittering Shire Council,,chittering_shire_council/george_bradley_tilbury,,,,,Whole District
Michelle Rossouw,,,,Chittering Shire Council,,chittering_shire_council/michelle_rossouw,,,,,Whole District
Donald Munro Gibson,,,,Chittering Shire Council,,chittering_shire_council/donald_munro_gibson,,,,,Whole District
Aaron James King,,,,Chittering Shire Council,,chittering_shire_council/aaron_james_king,,,,,Whole District
Gordon Bruce Houston,,,,Chittering Shire Council,,chittering_shire_council/gordon_bruce_houston,,,,,Whole District
Stephen Leslie Vallance,,,,Chittering Shire Council,,chittering_shire_council/stephen_leslie_vallance,,,,,Whole District
Peter James Bentley Osborn Osborn,,,,Chittering Shire Council,,chittering_shire_council/peter_james_bentley_osborn_osborn,,,,,Whole District
Cheng Siew Vincent Saw,,,,Christmas Island Shire Council,,christmas_island_shire_council/cheng_siew_vincent_saw,,,,,Whole District
Rosnah Pal,,,,Christmas Island Shire Council,,christmas_island_shire_council/rosnah_pal,,,,,Whole District
Gordon Sinclair Thomson,,,,Christmas Island Shire Council,,christmas_island_shire_council/gordon_sinclair_thomson,,,,,Whole District
Kee Heng Foo,,,,Christmas Island Shire Council,,christmas_island_shire_council/kee_heng_foo,,,,,Whole District
Kelvin Kok Bin Lee,,,,Christmas Island Shire Council,,christmas_island_shire_council/kelvin_kok_bin_lee,,,,,Whole District
Nora Koh,,,,Christmas Island Shire Council,,christmas_island_shire_council/nora_koh,,,,,Whole District
Azmi Yon,,,,Christmas Island Shire Council,,christmas_island_shire_council/azmi_yon,,,,,Whole District
Hafiz Masli,,,,Christmas Island Shire Council,,christmas_island_shire_council/hafiz_masli,,,,,Whole District
Philip Woo,,,,Christmas Island Shire Council,,christmas_island_shire_council/philip_woo,,,,,Whole District
John Gilbert Barker,,,Mayor,Claremont Town Council,,claremont_town_council/john_gilbert_barker,,,,,Whole District - Mayor (Elected At Large)
Alastair George Selby Tulloch,,,,Claremont Town Council,,claremont_town_council/alastair_george_selby_tulloch,,,,,East
Bruce Thomas Haynes,,,,Claremont Town Council,,claremont_town_council/bruce_thomas_haynes,,,,,East
Catherine Jane Main,,,,Claremont Town Council,,claremont_town_council/catherine_jane_main,,,,,East
Christopher John Mews,,,,Claremont Town Council,,claremont_town_council/christopher_john_mews,,,,,South
Jillian Gay Goetze,,,,Claremont Town Council,,claremont_town_council/jillian_gay_goetze,,,,,South
Paul Anthony Kelly,,,,Claremont Town Council,,claremont_town_council/paul_anthony_kelly,,,,,South
Karen Ann Wood,,,,Claremont Town Council,,claremont_town_council/karen_ann_wood,,,,,West
Peter John Browne,,,,Claremont Town Council,,claremont_town_council/peter_john_browne,,,,,West
Peter William Clement Edwards,,,,Claremont Town Council,,claremont_town_council/peter_william_clement_edwards,,,,,West
